seed,n_samples,outlier_detector_kwargs,threshold,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1669976294,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,-0.012368421052631577,0.004970760233918132,0.9752631578947368,0.5563157894736842,0.7526315789473684,0.6457894736842106,0.9752408746819505,0.43338256493707483,0.7503913237924865,0.6261958181990923,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1799, 1899]"
1669976296,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,-0.012368421052631577,0.004970760233918132,0.9752631578947368,0.5563157894736842,0.7526315789473684,0.6457894736842106,0.9752408746819505,0.43338256493707483,0.7503913237924865,0.6261958181990923,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1799, 1899]"
1669976298,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,-0.012368421052631577,0.004970760233918132,0.9752631578947368,0.5563157894736842,0.7526315789473684,0.6457894736842106,0.9752408746819505,0.43338256493707483,0.7503913237924865,0.6261958181990923,"[199, 299, 399, 499, 599, 699, 799, 899, 999, 1099, 1199, 1299, 1399, 1499, 1599, 1699, 1799, 1899]"
1669976301,100,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,-0.01661654135338345,0.015864661654135342,0.9752631578947368,0.5563157894736842,0.8589473684210527,0.6673684210526316,0.9752408746819505,0.43338256493707483,0.8586012744768081,0.6424057682022253,"[199, 619, 808, 908, 1008, 1108, 1208]"
1669976303,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,-0.021315789473684215,0.016052631578947374,0.9752631578947368,0.5563157894736842,0.8473684210526315,0.6526315789473685,0.9752408746819505,0.43338256493707483,0.8470097202971176,0.6221070395371264,"[499, 749, 999, 1249, 1499, 1749]"
1669976305,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,-0.021315789473684215,0.016052631578947374,0.9752631578947368,0.5563157894736842,0.8473684210526315,0.6526315789473685,0.9752408746819505,0.43338256493707483,0.8470097202971176,0.6221070395371264,"[499, 749, 999, 1249, 1499, 1749]"
1669976307,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,-0.021315789473684215,0.016052631578947374,0.9752631578947368,0.5563157894736842,0.8473684210526315,0.6526315789473685,0.9752408746819505,0.43338256493707483,0.8470097202971176,0.6221070395371264,"[499, 749, 999, 1249, 1499, 1749]"
1669976310,250,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,-0.02144736842105263,0.02105263157894738,0.9752631578947368,0.5563157894736842,0.8894736842105263,0.6405263157894737,0.9752408746819505,0.43338256493707483,0.8892870977015003,0.6037265643059535,"[499, 749, 1045, 1295]"
1669976312,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,-0.02052631578947367,0.04289473684210526,0.9752631578947368,0.5563157894736842,0.9342105263157895,0.6421052631578947,0.9752408746819505,0.43338256493707483,0.9341185295033869,0.5916272201318931,"[999, 1499]"
1669976314,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,-0.02052631578947367,0.04289473684210526,0.9752631578947368,0.5563157894736842,0.9342105263157895,0.6421052631578947,0.9752408746819505,0.43338256493707483,0.9341185295033869,0.5916272201318931,"[999, 1499]"
1669976316,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,-0.02052631578947367,0.04289473684210526,0.9752631578947368,0.5563157894736842,0.9342105263157895,0.6421052631578947,0.9752408746819505,0.43338256493707483,0.9341185295033869,0.5916272201318931,"[999, 1499]"
1669976318,500,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,-0.02052631578947367,0.04289473684210526,0.9752631578947368,0.5563157894736842,0.9342105263157895,0.6421052631578947,0.9752408746819505,0.43338256493707483,0.9341185295033869,0.5916272201318931,"[999, 1499]"
1669976320,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.2,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669976322,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.3,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669976324,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.4,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
1669976326,1000,"{'nu': 0.5, 'kernel': 'rbf', 'gamma': 'auto'}",0.5,0,0,0.9752631578947368,0.5563157894736842,0.9752631578947368,0.5563157894736842,0.9752408746819505,0.43338256493707483,0.9752408746819505,0.43338256493707483,[]
